mint_id,tissue,tissuetype,rho,rank
243,heart,metastasis,0.36969563,69.0
243,kidney,cancer,-0.6263282,695.0
243,liver,cancer,-0.68373597,973.0
243,liver,metastasis,-0.47623986,552.0
243,lung,cancer,-0.5593718,767.0
243,lung,metastasis,-0.40719292,326.0
243,lymph_node,metastasis,-0.3665188,176.0
243,oesophagus,cancer,-0.65618724,870.0
243,ovary,cancer,-0.67890227,966.0
243,ovary,metastasis,-0.45309854,436.0
243,pancreas,cancer,-0.4698795,77.0
243,prostate,cancer,-0.5357006,378.0
243,salivary_gland,cancer,-0.6052834,867.0
243,skeletal_muscle,metastasis,-0.33321366,59.0
243,skin,cancer,-0.6706438,971.0
243,skin,metastasis,0.029540144,14.0
243,small_intestine,cancer,-0.50672877,553.0
243,small_intestine,metastasis,-0.3390722,159.5
243,spleen,metastasis,-0.3040308,8.0
243,stomach,cancer,-0.46035954,180.0
243,testis,cancer,-0.37818915,58.0
243,thymus,cancer,-0.5229152,95.0
243,thyroid,cancer,-0.56289166,727.0
243,tongue,cancer,-0.57109773,759.0
243,tonsil,cancer,-0.61189175,860.0
243,uterus,cancer,-0.50114024,351.0
243,vagina,cancer,-0.48923028,633.0
256,adipose_tissue,cancer,0.50228834,62.5
256,adipose_tissue,metastasis,0.33234704,16.0
256,adrenal_gland,metastasis,0.37293494,169.5
256,appendix,cancer,0.7181818,771.5
256,bladder,cancer,0.46161148,108.5
256,bone,cancer,0.4019699,239.5
256,bone,metastasis,0.44351852,435.0
256,brain,metastasis,0.319339,68.0
256,breast,cancer,0.506416,486.5
256,cervix,cancer,0.57272726,775.0
256,colorectum,cancer,0.42857143,85.0
256,eye,cancer,0.3909091,44.5
256,gallbladder,cancer,0.5746765,548.5
256,kidney,cancer,0.50375026,200.5
256,liver,cancer,0.35866427,14.5
256,liver,metastasis,0.65,669.5
256,lung,cancer,0.35714287,14.5
256,lung,metastasis,0.30952382,33.5
256,lymph_node,metastasis,0.68333334,779.0
256,oesophagus,cancer,0.35454544,6.5
256,ovary,cancer,0.5272827,536.5
256,ovary,metastasis,0.42844218,407.0
256,pancreas,cancer,0.558822,259.5
256,prostate,cancer,0.5487424,459.5
256,salivary_gland,cancer,0.48181817,366.5
256,skin,cancer,0.3520845,29.5
256,skin,metastasis,0.42562827,278.0
256,small_intestine,cancer,0.4074091,152.5
256,stomach,cancer,0.50879925,392.5
256,testis,cancer,0.45023477,239.5
256,thyroid,cancer,0.4777866,397.5
256,tongue,cancer,0.39007238,109.5
256,tonsil,cancer,0.41824713,165.5
256,uterus,cancer,0.46483538,205.5
256,uterus,metastasis,0.44188154,84.0
256,vagina,cancer,0.5650099,788.5
256,vagina,metastasis,0.36671138,81.0
288,adipose_tissue,cancer,0.6118785,393.5
288,adipose_tissue,metastasis,-0.3141895,3.5
288,adrenal_gland,metastasis,0.37259063,160.5
288,appendix,cancer,0.54967093,359.5
288,bladder,cancer,0.59313625,688.0
288,bladder,metastasis,0.5265457,447.5
288,bone,metastasis,0.36820406,184.5
288,brain,metastasis,0.3756496,192.5
288,breast,cancer,0.5406332,707.0
288,cervix,cancer,0.5224615,592.0
288,colorectum,cancer,0.5952381,629.0
288,colorectum,metastasis,0.41561192,202.5
288,eye,cancer,0.45454547,177.5
288,gallbladder,cancer,0.5631697,483.0
288,gallbladder,metastasis,0.3406167,86.5
288,kidney,cancer,0.4897947,151.0
288,kidney,metastasis,0.3569638,147.5
288,liver,cancer,0.4925586,355.0
288,liver,metastasis,0.37526166,274.5
288,lung,cancer,0.44870937,232.0
288,lung,metastasis,0.46247354,481.5
288,lymph_node,metastasis,0.47004476,566.5
288,oesophagus,cancer,0.47272727,255.0
288,ovary,cancer,0.45538643,210.0
288,ovary,metastasis,0.35802302,196.5
288,pancreas,cancer,0.6874067,792.0
288,pancreas,metastasis,0.3298543,53.5
288,prostate,cancer,0.52596587,298.0
288,salivary_gland,cancer,0.56363636,680.0
288,skeletal_muscle,metastasis,-0.3141895,13.5
288,skin,cancer,0.46342325,379.0
288,skin,metastasis,0.38356966,192.5
288,small_intestine,cancer,0.43935233,254.0
288,small_intestine,metastasis,0.46617937,380.5
288,stomach,cancer,0.5397102,526.0
288,testis,cancer,0.46827802,343.0
288,thyroid,cancer,0.5881096,843.0
288,tongue,cancer,0.34991163,30.0
288,tonsil,cancer,0.41157842,130.0
288,uterus,cancer,0.50166523,379.0
288,vagina,cancer,0.36003304,120.0
288,vagina,metastasis,0.3708586,83.5
296,adipose_tissue,cancer,0.5391762,121.5
296,adrenal_gland,cancer,0.3254351,94.5
296,appendix,cancer,0.7156264,762.5
296,bladder,cancer,0.41647488,57.5
296,bone,cancer,0.48533386,645.5
296,bone,metastasis,0.34788343,116.0
296,breast,cancer,0.527439,587.5
296,cervix,cancer,0.47217286,320.5
296,colorectum,cancer,0.4672748,203.5
296,eye,cancer,0.4495602,134.5
296,gallbladder,cancer,0.5447605,369.5
296,kidney,cancer,0.48021123,91.5
296,liver,cancer,0.59635967,755.5
296,lung,cancer,0.40826476,97.5
296,lymph_node,metastasis,-0.38333333,275.0
296,oesophagus,cancer,0.40900227,68.5
296,ovary,cancer,0.49332738,393.5
296,pancreas,cancer,0.5935787,441.5
296,prostate,cancer,0.49083608,177.5
296,prostate,metastasis,-0.40903676,73.0
296,salivary_gland,cancer,0.4954337,407.5
296,skeletal_muscle,metastasis,-0.35460383,84.5
296,skin,cancer,0.44594193,299.5
296,small_intestine,cancer,0.7156264,969.5
296,stomach,cancer,0.45978105,165.5
296,testis,cancer,0.45219058,251.5
296,thyroid,cancer,0.5732784,785.0
296,tongue,cancer,0.40975752,218.0
296,tonsil,cancer,0.4355906,220.5
296,uterus,cancer,0.43300584,163.5
296,vagina,cancer,0.32023582,19.5
296,vagina,metastasis,0.43683046,149.0
315,adipose_tissue,cancer,0.5990847,307.0
315,adrenal_gland,cancer,0.40942475,405.0
315,adrenal_gland,metastasis,-0.49257082,471.5
315,appendix,cancer,0.4532908,104.0
315,bladder,cancer,0.540413,314.0
315,bone,cancer,0.44342983,434.5
315,bone,metastasis,-0.4181504,351.5
315,brain,metastasis,0.13759814,20.5
315,breast,cancer,0.47210225,408.0
315,cervix,cancer,0.4001649,118.0
315,colorectum,cancer,0.44637737,143.0
315,eye,cancer,0.5382446,449.0
315,gallbladder,cancer,0.47491685,126.0
315,kidney,cancer,0.58491814,522.0
315,kidney,metastasis,-0.055598337,9.5
315,liver,cancer,0.5539131,633.0
315,lung,cancer,0.4642857,361.5
315,lung,metastasis,-0.48421592,562.5
315,oesophagus,cancer,0.5514597,468.0
315,ovary,cancer,0.5691614,800.0
315,pancreas,cancer,0.5863731,335.0
315,prostate,cancer,0.5605935,552.0
315,salivary_gland,cancer,0.5963554,808.0
315,skeletal_muscle,metastasis,0.33163655,24.5
315,skin,cancer,0.58025795,839.0
315,small_intestine,cancer,0.6055301,799.0
315,spleen,metastasis,0.38404065,177.5
315,stomach,cancer,0.47530022,248.0
315,testis,cancer,0.4939726,486.0
315,thyroid,cancer,0.5503049,651.0
315,tongue,cancer,0.67574143,852.5
315,tonsil,cancer,0.60130715,804.0
315,uterus,cancer,0.38207975,42.0
315,vagina,cancer,0.45183876,484.0
315,vagina,metastasis,0.4007443,98.5
319,adipose_tissue,cancer,0.73060125,778.5
319,adrenal_gland,cancer,0.4117828,445.0
319,adrenal_gland,metastasis,0.33157322,59.5
319,appendix,cancer,0.6023767,555.0
319,bladder,cancer,0.58648765,639.0
319,bone,cancer,0.43961585,394.0
319,bone,metastasis,0.3575357,157.5
319,breast,cancer,0.45613348,269.0
319,cervix,cancer,0.5658816,756.0
319,colorectum,cancer,0.6363636,820.0
319,eye,cancer,0.57272726,574.5
319,gallbladder,cancer,0.5815814,585.0
319,kidney,cancer,0.6415634,732.0
319,liver,cancer,0.49848256,427.0
319,liver,metastasis,-0.41666666,418.5
319,lung,cancer,0.5786499,816.0
319,lung,metastasis,0.46553898,495.5
319,oesophagus,cancer,0.5324544,386.0
319,ovary,cancer,0.4416717,149.0
319,ovary,metastasis,0.35020584,178.5
319,pancreas,cancer,0.6301436,596.0
319,prostate,cancer,0.58413726,667.0
319,salivary_gland,cancer,0.463039,303.0
319,skin,cancer,0.51496434,574.0
319,small_intestine,cancer,0.6897454,952.0
319,stomach,cancer,0.5396515,503.0
319,testis,cancer,0.4790203,393.0
319,thymus,cancer,0.3468928,30.0
319,thyroid,cancer,0.43318945,200.0
319,tongue,cancer,0.4703994,466.0
319,tonsil,cancer,0.53573924,553.0
319,uterus,cancer,0.54427415,600.0
319,vagina,cancer,0.45708627,532.0
336,adipose_tissue,cancer,0.5159871,86.5
336,adrenal_gland,cancer,0.39354265,339.5
336,appendix,cancer,0.46363637,152.5
336,bladder,cancer,0.37235776,8.5
336,bone,cancer,0.4507569,484.5
336,bone,metastasis,0.4042501,307.0
336,brain,metastasis,0.32603985,76.0
336,breast,cancer,0.47165176,375.5
336,breast,metastasis,0.47997466,209.0
336,cervix,cancer,0.41236788,176.5
336,colorectum,cancer,0.33721524,8.5
336,eye,cancer,0.443724,120.5
336,gallbladder,cancer,0.5861588,606.5
336,kidney,cancer,0.48931837,130.5
336,liver,cancer,0.4498501,181.5
336,liver,metastasis,0.5030404,595.0
336,lung,cancer,0.5482645,747.5
336,lung,metastasis,0.34619933,134.0
336,lymph_node,metastasis,0.4390351,476.0
336,oesophagus,cancer,0.4388059,130.5
336,ovary,cancer,0.3564411,27.5
336,ovary,metastasis,0.43371806,420.0
336,pancreas,cancer,0.43114546,36.5
336,prostate,cancer,0.57169676,617.5
336,salivary_gland,cancer,0.37272727,56.5
336,skin,cancer,0.41996935,159.5
336,small_intestine,cancer,0.58181816,731.5
336,stomach,cancer,0.48424363,285.5
336,testis,cancer,0.3962107,96.5
336,testis,metastasis,-0.3743258,126.0
336,thyroid,cancer,0.51376957,506.5
336,tonsil,cancer,0.5385763,591.5
336,uterus,cancer,0.53636366,567.5
337,adipose_tissue,cancer,-0.7620157,848.0
337,adipose_tissue,metastasis,-0.33234704,16.0
337,adrenal_gland,cancer,-0.36496863,248.0
337,adrenal_gland,metastasis,0.3541869,105.0
337,appendix,cancer,-0.69704056,710.0
337,bladder,cancer,-0.7002303,984.0
337,bladder,metastasis,0.46128148,398.0
337,bone,cancer,-0.43621263,362.0
337,brain,metastasis,0.5042195,441.0
337,breast,cancer,-0.58231705,818.0
337,cervix,cancer,-0.5512543,701.0
337,colorectum,cancer,-0.52391934,366.0
337,colorectum,metastasis,0.31237096,34.0
337,eye,cancer,-0.5254287,394.0
337,gallbladder,cancer,-0.48694137,229.0
337,kidney,cancer,-0.63092357,705.0
337,liver,cancer,-0.4688444,237.0
337,liver,metastasis,0.42625183,450.0
337,lung,cancer,-0.46062228,286.0
337,lung,metastasis,0.33333334,88.0
337,lymph_node,metastasis,0.44895852,503.0
337,oesophagus,cancer,-0.63011634,818.0
337,ovary,cancer,-0.6377526,954.0
337,ovary,metastasis,0.4343462,422.0
337,pancreas,cancer,-0.635948,606.0
337,prostate,cancer,-0.53881127,410.0
337,salivary_gland,cancer,-0.49230662,395.0
337,skeletal_muscle,metastasis,-0.33234704,35.5
337,skin,cancer,-0.53031975,610.0
337,skin,metastasis,0.43132228,284.0
337,small_intestine,cancer,-0.42342046,203.0
337,small_intestine,metastasis,0.3164736,50.0
337,stomach,cancer,-0.59835136,809.0
337,testis,cancer,-0.51369864,635.0
337,testis,metastasis,-0.39354527,151.0
337,thymus,cancer,-0.40971264,44.0
337,thyroid,cancer,-0.41250336,119.0
337,tongue,cancer,-0.6343876,810.0
337,tonsil,cancer,-0.3118449,6.0
337,uterus,cancer,-0.54370475,596.0
337,vagina,cancer,-0.44132817,424.0
337,vagina,metastasis,0.456687,195.0
356,adipose_tissue,cancer,0.58027524,225.5
356,adrenal_gland,metastasis,0.5505296,592.5
356,appendix,cancer,0.45662576,139.5
356,bladder,cancer,0.66610557,967.5
356,bladder,metastasis,0.31705442,72.5
356,bone,cancer,0.4948718,794.5
356,bone,metastasis,0.45579952,472.5
356,brain,metastasis,0.45297444,336.5
356,breast,cancer,0.62691426,873.5
356,breast,metastasis,-0.010719481,9.5
356,cervix,cancer,0.4607284,271.5
356,colorectum,cancer,0.5873814,525.5
356,colorectum,metastasis,0.40639696,190.0
356,eye,cancer,0.51142085,383.0
356,gallbladder,cancer,0.49343136,247.5
356,gallbladder,metastasis,0.3134688,19.5
356,heart,metastasis,0.38201246,84.0
356,kidney,cancer,0.5076947,208.5
356,liver,cancer,0.5254335,530.5
356,liver,metastasis,0.36483744,217.5
356,lung,cancer,0.4603795,282.5
356,lung,metastasis,0.565602,727.5
356,lymph_node,metastasis,0.57883835,735.5
356,oesophagus,cancer,0.6127397,781.5
356,ovary,cancer,0.40313393,69.5
356,ovary,metastasis,0.32190955,89.5
356,pancreas,cancer,0.5825688,294.5
356,pancreas,metastasis,0.49411073,316.5
356,prostate,cancer,0.36725292,27.5
356,salivary_gland,cancer,0.43836072,219.5
356,skin,cancer,0.52051497,584.5
356,skin,metastasis,0.5690792,521.5
356,small_intestine,cancer,0.49172562,467.5
356,small_intestine,metastasis,0.3284954,94.0
356,spleen,metastasis,0.45613423,271.5
356,stomach,cancer,0.51643735,400.5
356,testis,cancer,0.48609886,415.5
356,thyroid,cancer,0.55779594,693.5
356,thyroid,metastasis,0.46831942,273.5
356,tonsil,cancer,0.34709138,14.5
356,uterus,cancer,0.57991475,759.5
356,vagina,metastasis,0.4469599,162.5
414,adipose_tissue,cancer,0.6986374,647.0
414,adrenal_gland,cancer,0.33651456,128.5
414,adrenal_gland,metastasis,0.35495687,111.0
414,appendix,cancer,0.5760775,515.5
414,bladder,cancer,0.55325454,448.0
414,bone,cancer,0.37250328,129.0
414,bone,metastasis,0.5272013,605.0
414,brain,metastasis,0.5966597,609.0
414,breast,cancer,0.58383006,835.5
414,cervix,cancer,0.53118366,640.5
414,colorectum,cancer,0.6,670.5
414,eye,cancer,0.45752567,201.5
414,gallbladder,cancer,0.6082085,643.5
414,kidney,cancer,0.621695,682.5
414,liver,cancer,0.48105726,288.5
414,liver,metastasis,0.43706933,483.5
414,lung,cancer,0.570582,803.5
414,lymph_node,metastasis,0.456702,518.5
414,oesophagus,cancer,0.5172058,327.5
414,ovary,cancer,0.38747534,57.5
414,ovary,metastasis,0.36520764,237.0
414,pancreas,cancer,0.5936135,450.5
414,prostate,cancer,0.5587859,503.5
414,salivary_gland,cancer,0.4453,230.5
414,skin,cancer,0.45732558,350.5
414,skin,metastasis,0.063338004,25.0
414,small_intestine,cancer,0.61488163,850.5
414,small_intestine,metastasis,0.33518142,114.5
414,stomach,cancer,0.55316496,607.5
414,testis,cancer,0.39073548,89.5
414,thymus,cancer,0.34646744,21.5
414,thyroid,cancer,0.424731,162.5
414,thyroid,metastasis,0.31852028,43.0
414,tongue,cancer,0.48151928,509.5
414,tonsil,cancer,0.5487712,637.5
414,uterus,cancer,0.5409771,591.5
414,vagina,cancer,0.45231807,519.5
414,vagina,metastasis,0.36476597,71.0
459,adipose_tissue,cancer,0.70776993,693.0
459,adrenal_gland,metastasis,0.42378968,294.0
459,appendix,cancer,0.73636365,795.0
459,bladder,cancer,0.5173466,221.5
459,bladder,metastasis,0.38105968,224.5
459,bone,cancer,0.34394935,48.0
459,bone,metastasis,0.3263627,69.0
459,brain,metastasis,0.3025317,28.0
459,breast,cancer,0.44146153,241.5
459,breast,metastasis,0.30538204,37.5
459,cervix,cancer,0.4997825,481.5
459,colorectum,cancer,0.61904764,741.0
459,eye,cancer,0.5090909,368.0
459,gallbladder,cancer,0.5578626,431.5
459,kidney,cancer,0.51349086,256.5
459,liver,cancer,0.42073512,104.5
459,liver,metastasis,0.41666666,418.5
459,lung,cancer,0.46808726,423.0
459,lung,metastasis,0.4218579,362.5
459,lymph_node,metastasis,0.47333598,581.5
459,oesophagus,cancer,0.57272726,648.5
459,ovary,cancer,0.4235573,103.5
459,ovary,metastasis,0.6732663,556.5
459,pancreas,cancer,0.45284042,52.5
459,prostate,cancer,0.5564438,484.5
459,salivary_gland,cancer,0.43636364,203.5
459,skin,cancer,0.34146976,14.5
459,skin,metastasis,0.54480416,485.5
459,small_intestine,cancer,0.8090909,999.5
459,stomach,cancer,0.45413095,104.5
459,testis,cancer,0.37240797,37.0
459,thyroid,cancer,0.37331176,54.5
459,tongue,cancer,0.4985972,571.5
459,tonsil,cancer,0.51416945,499.0
459,uterus,cancer,0.50879925,430.5
459,vagina,cancer,0.39989257,288.5
488,adipose_tissue,cancer,0.73060125,778.5
488,appendix,cancer,0.76363635,848.5
488,bladder,cancer,0.615825,793.5
488,bone,cancer,0.48830104,667.0
488,bone,metastasis,0.39742956,287.5
488,brain,metastasis,0.37337986,184.5
488,breast,cancer,0.5276383,595.5
488,breast,metastasis,0.4149278,184.5
488,cervix,cancer,0.4805118,383.5
488,colorectum,cancer,0.6363636,820.0
488,eye,cancer,0.6272727,699.5
488,gallbladder,cancer,0.54051554,349.5
488,kidney,cancer,0.56212926,397.5
488,liver,cancer,0.5614442,697.5
488,liver,metastasis,0.37560013,276.5
488,lung,cancer,0.48632443,553.5
488,lung,metastasis,0.3004801,15.5
488,lymph_node,metastasis,0.4490855,505.5
488,oesophagus,cancer,0.6545454,853.5
488,ovary,cancer,0.49853903,423.5
488,ovary,metastasis,0.51587933,496.5
488,pancreas,cancer,0.6092395,554.5
488,prostate,cancer,0.50872403,229.5
488,salivary_gland,cancer,0.59090906,771.5
488,skin,cancer,0.4499307,315.5
488,skin,metastasis,0.34588236,111.5
488,small_intestine,cancer,0.3732563,67.5
488,stomach,cancer,0.55265903,602.5
488,testis,cancer,0.4957857,554.5
488,testis,metastasis,-0.30155554,1.5
488,thyroid,cancer,0.56011206,700.5
488,tongue,cancer,0.41877723,278.5
488,tonsil,cancer,0.4371143,228.5
488,uterus,cancer,0.49657008,320.5
488,vagina,cancer,0.3940328,255.5
571,adipose_tissue,cancer,0.5766606,197.0
571,adipose_tissue,metastasis,0.3695145,64.5
571,adrenal_gland,cancer,0.39122066,311.0
571,adrenal_gland,metastasis,0.35342836,101.5
571,appendix,cancer,0.888385,980.5
571,bladder,cancer,0.39236978,31.0
571,bladder,metastasis,0.3761192,219.5
571,bone,cancer,0.34722352,77.5
571,bone,metastasis,0.3713807,197.5
571,breast,cancer,0.46341464,286.0
571,cervix,cancer,0.40041065,160.0
571,colorectum,cancer,0.4191692,64.0
571,gallbladder,cancer,0.4774678,199.0
571,gallbladder,metastasis,0.34181607,89.5
571,kidney,cancer,0.58994377,581.0
571,liver,cancer,0.48261276,303.0
571,liver,metastasis,0.40779653,370.5
571,lung,cancer,0.46260548,309.0
571,lung,metastasis,0.3508475,144.5
571,lymph_node,metastasis,0.3759366,251.5
571,oesophagus,cancer,0.39635637,34.0
571,ovary,cancer,0.54055786,581.0
571,ovary,metastasis,0.5770854,540.5
571,pancreas,cancer,0.55421686,245.0
571,pancreas,metastasis,0.32243347,35.5
571,prostate,cancer,0.5759699,636.0
571,prostate,metastasis,0.32302707,20.5
571,salivary_gland,cancer,0.401615,106.0
571,skeletal_muscle,metastasis,0.3695145,113.5
571,skin,cancer,0.45101786,328.0
571,small_intestine,cancer,0.57650113,707.0
571,stomach,cancer,0.39269406,25.0
571,testis,cancer,0.41356206,149.5
571,thyroid,cancer,0.42055088,140.0
571,thyroid,metastasis,0.30468053,13.5
571,tonsil,cancer,0.46616867,322.5
571,uterus,cancer,0.4065588,100.0
571,vagina,cancer,0.3862016,223.0
572,adipose_tissue,cancer,0.5990847,307.0
572,adipose_tissue,metastasis,0.33234704,16.0
572,adrenal_gland,cancer,0.40942475,405.0
572,adrenal_gland,metastasis,0.47819987,441.5
572,appendix,cancer,0.4532908,104.0
572,bladder,cancer,0.540413,314.0
572,bladder,metastasis,0.30520573,39.5
572,bone,cancer,0.44342983,434.5
572,bone,metastasis,0.37711787,228.5
572,breast,cancer,0.47210225,408.0
572,cervix,cancer,0.4001649,118.0
572,colorectum,cancer,0.44637737,143.0
572,colorectum,metastasis,0.43354255,227.5
572,eye,cancer,0.5382446,449.0
572,gallbladder,cancer,0.47491685,126.0
572,gallbladder,metastasis,0.36418286,120.5
572,kidney,cancer,0.58491814,522.0
572,liver,cancer,0.5539131,633.0
572,liver,metastasis,0.36594915,223.5
572,lung,cancer,0.4642857,361.5
572,lung,metastasis,0.4024769,304.5
572,oesophagus,cancer,0.5514597,468.0
572,ovary,cancer,0.5691614,800.0
572,pancreas,cancer,0.5863731,335.0
572,pancreas,metastasis,0.33945948,111.5
572,prostate,cancer,0.5605935,552.0
572,salivary_gland,cancer,0.5963554,808.0
572,skeletal_muscle,metastasis,0.33234704,35.5
572,skin,cancer,0.58025795,839.0
572,small_intestine,cancer,0.6055301,799.0
572,small_intestine,metastasis,0.33440194,109.5
572,stomach,cancer,0.47530022,248.0
572,testis,cancer,0.4939726,486.0
572,thyroid,cancer,0.5503049,651.0
572,tongue,cancer,0.67574143,852.5
572,tonsil,cancer,0.60130715,804.0
572,uterus,cancer,0.38207975,42.0
572,vagina,cancer,0.45183876,484.0
574,adipose_tissue,cancer,-0.44749326,41.0
574,adrenal_gland,cancer,-0.42458165,478.0
574,adrenal_gland,metastasis,0.3769661,185.0
574,appendix,cancer,-0.3090909,4.0
574,bladder,cancer,-0.5717687,534.0
574,bladder,metastasis,0.42083254,328.5
574,bone,cancer,-0.30590162,3.0
574,brain,metastasis,0.52943045,497.5
574,breast,cancer,-0.41004753,117.0
574,cervix,cancer,-0.44545454,228.0
574,colorectum,cancer,-0.33636364,6.0
574,eye,cancer,-0.5120338,389.0
574,gallbladder,cancer,-0.611029,649.0
574,kidney,cancer,-0.5782555,476.0
574,liver,cancer,-0.62073433,834.0
574,liver,metastasis,0.413249,399.0
574,lung,cancer,-0.63756335,942.0
574,lung,metastasis,0.31791967,56.0
574,lymph_node,metastasis,0.36025694,163.0
574,oesophagus,cancer,-0.6160112,788.0
574,ovary,cancer,-0.5183023,498.0
574,ovary,metastasis,0.43138176,414.5
574,pancreas,cancer,-0.5769101,272.0
574,prostate,cancer,-0.5464243,441.0
574,salivary_gland,cancer,-0.5608286,656.0
574,skin,cancer,-0.61153644,898.0
574,small_intestine,cancer,-0.49688867,500.0
574,small_intestine,metastasis,0.30711973,13.5
574,stomach,cancer,-0.5399215,547.0
574,testis,cancer,-0.35990983,23.0
574,thymus,cancer,-0.31516358,3.0
574,thyroid,cancer,-0.4591954,291.0
574,tongue,cancer,-0.40546802,142.0
574,tonsil,cancer,-0.5753085,724.0
574,uterus,cancer,-0.4,85.5
574,vagina,cancer,-0.52881753,712.0
574,vagina,metastasis,0.36476597,71.0
579,adipose_tissue,cancer,0.7899626,890.5
579,adrenal_gland,cancer,0.42312288,472.0
579,adrenal_gland,metastasis,0.5505296,592.5
579,appendix,cancer,0.688089,692.0
